"fact_id","time_id","fault_label","condition_id","shaft_rpm","engine_load","fuel_flow","air_pressure","ambient_temp","oil_temp","oil_pressure","vibration_x","vibration_y","vibration_z","cyl1_pressure","cyl1_exhaust_temp","cyl2_pressure","cyl2_exhaust_temp","cyl3_pressure","cyl3_exhaust_temp","cyl4_pressure","cyl4_exhaust_temp","sfoc","load_factor"
"10290",211,0,1,"892.59","77.21","117.60","1.20","25.88","83.58","2.79","0.04","0.0809","0.0542","137.20","473.36","136.45","437.40","148.22","415.22","149.69","414.29","1.52","0.77"
"10291",318,3,1,"999.63","66.15","112.21","1.09","24.60","81.90","3.29","0.03","0.0382","0.0464","159.94","457.12","147.87","534.28","144.64","416.51","134.97","440.60","1.70","0.66"
"10292",211,3,1,"999.63","66.15","112.21","1.09","24.60","81.90","3.29","0.03","0.0382","0.0464","159.94","457.12","147.87","534.28","144.64","416.51","134.97","440.60","1.70","0.66"
"10293",318,0,1,"869.69","83.33","127.95","1.12","27.90","80.95","3.65","0.03","0.0063","0.0677","133.81","429.94","122.89","414.05","173.95","529.37","140.52","399.49","1.54","0.83"
"10294",211,0,1,"869.69","83.33","127.95","1.12","27.90","80.95","3.65","0.03","0.0063","0.0677","133.81","429.94","122.89","414.05","173.95","529.37","140.52","399.49","1.54","0.83"
"10295",318,1,1,"877.70","59.65","107.00","1.11","28.31","86.64","4.04","0.03","0.0651","0.0506","141.93","370.07","126.88","389.49","157.16","421.27","156.08","416.60","1.79","0.60"
"10296",211,1,1,"877.70","59.65","107.00","1.11","28.31","86.64","4.04","0.03","0.0651","0.0506","141.93","370.07","126.88","389.49","157.16","421.27","156.08","416.60","1.79","0.60"
"10297",318,0,1,"1015.71","74.44","123.53","1.18","26.35","86.99","3.34","0.05","0.0524","0.0760","152.46","409.53","150.42","418.18","141.73","457.12","144.81","416.40","1.66","0.74"
"10298",211,0,1,"1015.71","74.44","123.53","1.18","26.35","86.99","3.34","0.05","0.0524","0.0760","152.46","409.53","150.42","418.18","141.73","457.12","144.81","416.40","1.66","0.74"
"10299",318,1,1,"1021.49","61.99","105.67","1.02","28.10","78.25","3.30","0.04","0.0299","0.0549","134.99","440.32","135.51","415.96","132.86","403.10","128.90","450.04","1.70","0.62"
"10300",211,1,1,"1021.49","61.99","105.67","1.02","28.10","78.25","3.30","0.04","0.0299","0.0549","134.99","440.32","135.51","415.96","132.86","403.10","128.90","450.04","1.70","0.62"
"10301",318,0,1,"933.94","77.52","115.33","1.27","27.82","79.77","3.55","0.02","0.0260","0.0368","163.05","445.21","157.24","434.10","132.86","453.92","138.80","416.75","1.49","0.78"
"10302",211,0,1,"933.94","77.52","115.33","1.27","27.82","79.77","3.55","0.02","0.0260","0.0368","163.05","445.21","157.24","434.10","132.86","453.92","138.80","416.75","1.49","0.78"
"10303",318,4,1,"1014.96","55.52","144.49","1.19","28.68","92.53","3.15","0.38","0.4631","0.0581","136.70","422.88","143.15","482.20","138.63","481.05","161.30","422.78","2.60","0.56"
"10304",211,4,1,"1014.96","55.52","144.49","1.19","28.68","92.53","3.15","0.38","0.4631","0.0581","136.70","422.88","143.15","482.20","138.63","481.05","161.30","422.78","2.60","0.56"
"10305",318,0,1,"993.28","67.68","132.45","1.18","28.75","83.82","4.11","0.05","0.0459","0.0864","156.73","404.96","156.22","387.80","135.59","421.00","142.49","444.42","1.96","0.68"
"10306",211,0,1,"993.28","67.68","132.45","1.18","28.75","83.82","4.11","0.05","0.0459","0.0864","156.73","404.96","156.22","387.80","135.59","421.00","142.49","444.42","1.96","0.68"
"10307",318,0,1,"919.68","76.87","125.31","1.14","28.64","72.94","3.85","0.05","0.0479","0.0397","147.83","366.27","154.29","428.11","158.45","473.66","146.34","455.13","1.63","0.77"
"10308",211,0,1,"919.68","76.87","125.31","1.14","28.64","72.94","3.85","0.05","0.0479","0.0397","147.83","366.27","154.29","428.11","158.45","473.66","146.34","455.13","1.63","0.77"
"10309",318,5,1,"961.81","64.03","125.79","1.20","30.46","92.67","2.91","0.08","0.0253","0.0652","153.45","448.66","124.31","451.55","142.41","397.95","145.50","422.28","1.96","0.64"
"10310",211,5,1,"961.81","64.03","125.79","1.20","30.46","92.67","2.91","0.08","0.0253","0.0652","153.45","448.66","124.31","451.55","142.41","397.95","145.50","422.28","1.96","0.64"
"10311",318,0,1,"1058.17","76.40","142.46","1.10","25.97","87.78","3.52","0.05","0.0295","0.0812","167.00","345.59","147.10","398.82","136.08","388.43","143.27","422.84","1.86","0.76"
"10312",211,0,1,"1058.17","76.40","142.46","1.10","25.97","87.78","3.52","0.05","0.0295","0.0812","167.00","345.59","147.10","398.82","136.08","388.43","143.27","422.84","1.86","0.76"
"10313",318,6,1,"840.32","70.78","113.78","0.57","25.53","89.01","3.77","0.07","0.0249","0.0527","145.34","394.31","153.95","373.17","140.32","381.67","154.62","461.12","1.61","0.71"
"10314",211,6,1,"840.32","70.78","113.78","0.57","25.53","89.01","3.77","0.07","0.0249","0.0527","145.34","394.31","153.95","373.17","140.32","381.67","154.62","461.12","1.61","0.71"
"10315",318,0,1,"972.46","81.08","120.34","1.25","25.41","85.71","2.95","0.05","0.0585","0.0716","157.91","406.90","146.15","411.28","131.37","479.56","141.34","459.45","1.48","0.81"
"10316",211,0,1,"972.46","81.08","120.34","1.25","25.41","85.71","2.95","0.05","0.0585","0.0716","157.91","406.90","146.15","411.28","131.37","479.56","141.34","459.45","1.48","0.81"
"10317",318,1,1,"983.02","63.92","86.93","0.99","28.93","72.82","3.42","0.03","0.0720","0.0368","134.93","405.09","143.67","487.11","158.40","392.78","118.71","454.57","1.36","0.64"
"10318",211,1,1,"983.02","63.92","86.93","0.99","28.93","72.82","3.42","0.03","0.0720","0.0368","134.93","405.09","143.67","487.11","158.40","392.78","118.71","454.57","1.36","0.64"
"10319",318,4,1,"948.73","53.62","143.78","1.11","32.06","89.10","3.12","0.31","0.3706","0.0494","163.67","414.53","137.87","437.09","139.91","385.23","160.84","428.14","2.68","0.54"
"10320",211,4,1,"948.73","53.62","143.78","1.11","32.06","89.10","3.12","0.31","0.3706","0.0494","163.67","414.53","137.87","437.09","139.91","385.23","160.84","428.14","2.68","0.54"
"10321",322,1,1,"965.36","65.22","107.99","1.30","32.86","77.18","3.44","0.07","0.0772","0.1031","145.60","358.95","149.87","433.83","132.54","395.18","133.75","413.55","1.66","0.65"
"10322",276,1,1,"965.36","65.22","107.99","1.30","32.86","77.18","3.44","0.07","0.0772","0.1031","145.60","358.95","149.87","433.83","132.54","395.18","133.75","413.55","1.66","0.65"
"10323",322,0,1,"821.82","70.72","132.33","1.20","30.93","86.54","3.30","0.07","0.0449","0.0796","137.22","398.38","161.13","437.11","137.54","458.27","149.36","438.96","1.87","0.71"
"10324",276,0,1,"821.82","70.72","132.33","1.20","30.93","86.54","3.30","0.07","0.0449","0.0796","137.22","398.38","161.13","437.11","137.54","458.27","149.36","438.96","1.87","0.71"
"10325",322,0,1,"985.32","80.52","127.96","1.28","30.72","80.95","3.41","0.04","0.0881","0.0347","146.63","388.61","162.93","414.24","152.49","445.97","136.33","382.81","1.59","0.81"
"10326",276,0,1,"985.32","80.52","127.96","1.28","30.72","80.95","3.41","0.04","0.0881","0.0347","146.63","388.61","162.93","414.24","152.49","445.97","136.33","382.81","1.59","0.81"
"10327",322,0,1,"858.14","70.31","133.11","1.43","31.63","76.00","3.00","0.02","0.0591","0.0678","138.81","442.17","133.42","441.18","156.92","383.29","145.90","420.07","1.89","0.70"
"10328",276,0,1,"858.14","70.31","133.11","1.43","31.63","76.00","3.00","0.02","0.0591","0.0678","138.81","442.17","133.42","441.18","156.92","383.29","145.90","420.07","1.89","0.70"
"10329",322,0,1,"1052.94","70.61","139.02","1.20","25.43","76.77","3.94","0.07","0.0482","0.0678","149.00","432.34","131.09","399.40","146.59","418.19","145.36","430.81","1.97","0.71"
"10330",276,0,1,"1052.94","70.61","139.02","1.20","25.43","76.77","3.94","0.07","0.0482","0.0678","149.00","432.34","131.09","399.40","146.59","418.19","145.36","430.81","1.97","0.71"
"10331",322,0,1,"885.90","67.24","163.42","1.18","26.41","84.23","4.06","0.06","0.0113","0.0422","140.05","399.82","149.07","423.51","152.26","431.91","146.85","427.23","2.43","0.67"
"10332",276,0,1,"885.90","67.24","163.42","1.18","26.41","84.23","4.06","0.06","0.0113","0.0422","140.05","399.82","149.07","423.51","152.26","431.91","146.85","427.23","2.43","0.67"
"10333",322,5,1,"938.79","72.07","129.42","1.13","26.81","102.55","2.62","0.07","0.0658","0.0715","146.90","419.89","144.02","412.04","142.47","415.90","131.49","462.54","1.80","0.72"
"10334",276,5,1,"938.79","72.07","129.42","1.13","26.81","102.55","2.62","0.07","0.0658","0.0715","146.90","419.89","144.02","412.04","142.47","415.90","131.49","462.54","1.80","0.72"
"10335",322,5,1,"914.76","61.53","155.00","1.26","27.76","101.92","1.69","0.07","0.0471","0.0342","166.05","418.99","141.11","396.44","145.80","451.94","139.82","428.10","2.52","0.62"
"10336",276,5,1,"914.76","61.53","155.00","1.26","27.76","101.92","1.69","0.07","0.0471","0.0342","166.05","418.99","141.11","396.44","145.80","451.94","139.82","428.10","2.52","0.62"
"10337",322,6,1,"843.51","70.23","140.14","0.74","32.06","90.63","3.79","0.04","0.0816","0.0499","128.79","453.05","141.35","426.48","135.64","362.05","147.01","427.51","2.00","0.70"
"10338",276,6,1,"843.51","70.23","140.14","0.74","32.06","90.63","3.79","0.04","0.0816","0.0499","128.79","453.05","141.35","426.48","135.64","362.05","147.01","427.51","2.00","0.70"
"10339",322,0,1,"983.50","64.81","113.55","1.37","30.26","87.53","3.24","0.04","0.0429","0.0719","155.65","438.69","150.34","440.54","154.66","394.93","151.09","452.14","1.75","0.65"
"10340",276,0,1,"983.50","64.81","113.55","1.37","30.26","87.53","3.24","0.04","0.0429","0.0719","155.65","438.69","150.34","440.54","154.66","394.93","151.09","452.14","1.75","0.65"
"10341",322,3,1,"980.78","66.33","122.75","1.02","29.42","88.08","2.74","0.07","0.0741","0.0294","152.39","434.82","134.27","584.77","149.04","395.50","141.21","452.57","1.85","0.66"
"10342",276,3,1,"980.78","66.33","122.75","1.02","29.42","88.08","2.74","0.07","0.0741","0.0294","152.39","434.82","134.27","584.77","149.04","395.50","141.21","452.57","1.85","0.66"
"10343",322,6,1,"857.00","58.03","136.11","0.68","24.41","84.31","2.73","0.04","0.0521","0.0524","133.40","391.19","141.77","379.75","164.03","433.84","146.13","438.42","2.35","0.58"
"10344",276,6,1,"857.00","58.03","136.11","0.68","24.41","84.31","2.73","0.04","0.0521","0.0524","133.40","391.19","141.77","379.75","164.03","433.84","146.13","438.42","2.35","0.58"
"10345",322,0,1,"877.28","72.21","133.26","1.19","25.73","81.01","3.37","0.04","0.0608","0.0993","158.93","367.38","137.48","418.45","147.77","459.44","158.57","406.90","1.85","0.72"
"10346",276,0,1,"877.28","72.21","133.26","1.19","25.73","81.01","3.37","0.04","0.0608","0.0993","158.93","367.38","137.48","418.45","147.77","459.44","158.57","406.90","1.85","0.72"
"10347",322,0,1,"915.05","54.88","122.14","1.21","28.29","74.18","3.94","0.07","0.0282","0.0419","140.35","416.72","143.57","429.55","146.48","397.93","144.05","444.24","2.23","0.55"
"10348",276,0,1,"915.05","54.88","122.14","1.21","28.29","74.18","3.94","0.07","0.0282","0.0419","140.35","416.72","143.57","429.55","146.48","397.93","144.05","444.24","2.23","0.55"
"10349",322,6,1,"945.19","64.68","121.02","0.78","22.14","88.31","3.17","0.06","0.0556","0.0737","144.26","460.54","157.29","456.54","142.78","403.34","157.75","415.78","1.87","0.65"
"10350",276,6,1,"945.19","64.68","121.02","0.78","22.14","88.31","3.17","0.06","0.0556","0.0737","144.26","460.54","157.29","456.54","142.78","403.34","157.75","415.78","1.87","0.65"
"10351",322,0,1,"964.33","56.19","115.39","1.30","26.62","75.26","2.94","0.05","0.0400","0.0715","156.83","413.37","127.31","435.57","151.51","461.64","140.88","446.67","2.05","0.56"
"10352",276,0,1,"964.33","56.19","115.39","1.30","26.62","75.26","2.94","0.05","0.0400","0.0715","156.83","413.37","127.31","435.57","151.51","461.64","140.88","446.67","2.05","0.56"
"10353",322,0,1,"905.77","68.05","132.81","1.03","23.91","80.87","2.92","0.05","0.0618","0.0677","141.49","380.32","149.26","390.93","139.45","417.27","138.76","460.29","1.95","0.68"
"10354",276,0,1,"905.77","68.05","132.81","1.03","23.91","80.87","2.92","0.05","0.0618","0.0677","141.49","380.32","149.26","390.93","139.45","417.27","138.76","460.29","1.95","0.68"
"10355",322,5,1,"954.38","50.62","146.07","1.17","29.85","87.16","2.67","0.07","0.0451","0.0469","143.98","414.20","132.22","352.90","134.58","376.43","130.97","422.75","2.89","0.51"
"10356",276,5,1,"954.38","50.62","146.07","1.17","29.85","87.16","2.67","0.07","0.0451","0.0469","143.98","414.20","132.22","352.90","134.58","376.43","130.97","422.75","2.89","0.51"
"10357",322,0,1,"934.51","73.36","114.17","0.92","28.95","74.02","3.28","0.03","0.0766","0.0523","139.36","431.00","164.51","371.23","147.84","367.94","147.46","435.54","1.56","0.73"
"10358",276,0,1,"934.51","73.36","114.17","0.92","28.95","74.02","3.28","0.03","0.0766","0.0523","139.36","431.00","164.51","371.23","147.84","367.94","147.46","435.54","1.56","0.73"
"10359",322,7,1,"915.78","71.83","118.82","1.30","30.05","82.28","1.57","0.03","0.0206","0.5356","152.83","395.38","149.58","470.38","137.64","438.86","145.75","395.60","1.65","0.72"
"10360",276,7,1,"915.78","71.83","118.82","1.30","30.05","82.28","1.57","0.03","0.0206","0.5356","152.83","395.38","149.58","470.38","137.64","438.86","145.75","395.60","1.65","0.72"
"10361",322,0,1,"979.47","63.90","130.87","1.16","33.52","83.62","3.60","0.05","0.0262","0.0679","136.34","462.04","130.90","413.33","140.17","352.02","142.85","388.38","2.05","0.64"
"10362",276,0,1,"979.47","63.90","130.87","1.16","33.52","83.62","3.60","0.05","0.0262","0.0679","136.34","462.04","130.90","413.33","140.17","352.02","142.85","388.38","2.05","0.64"
"10363",322,7,1,"1001.76","68.94","127.08","1.17","24.76","72.49","1.93","0.05","0.0245","0.3973","145.08","466.13","146.48","495.98","156.04","380.84","149.82","439.82","1.84","0.69"
"10364",276,7,1,"1001.76","68.94","127.08","1.17","24.76","72.49","1.93","0.05","0.0245","0.3973","145.08","466.13","146.48","495.98","156.04","380.84","149.82","439.82","1.84","0.69"
"10365",322,0,1,"941.23","84.30","141.62","1.47","25.79","81.72","4.56","0.08","0.0639","0.0753","145.45","499.38","141.15","386.50","157.26","461.52","141.32","376.89","1.68","0.84"
"10366",276,0,1,"941.23","84.30","141.62","1.47","25.79","81.72","4.56","0.08","0.0639","0.0753","145.45","499.38","141.15","386.50","157.26","461.52","141.32","376.89","1.68","0.84"
"10367",322,0,1,"943.48","52.00","116.79","1.26","25.26","75.95","3.47","0.03","0.0609","0.0327","134.33","413.43","134.57","472.17","136.23","470.65","140.70","407.06","2.25","0.52"
"10368",276,0,1,"943.48","52.00","116.79","1.26","25.26","75.95","3.47","0.03","0.0609","0.0327","134.33","413.43","134.57","472.17","136.23","470.65","140.70","407.06","2.25","0.52"
"10369",322,0,1,"846.78","67.79","148.41","1.31","26.20","84.90","3.52","0.03","0.0978","0.0303","132.32","418.41","140.02","380.95","132.38","478.75","152.94","453.50","2.19","0.68"
"10370",276,0,1,"846.78","67.79","148.41","1.31","26.20","84.90","3.52","0.03","0.0978","0.0303","132.32","418.41","140.02","380.95","132.38","478.75","152.94","453.50","2.19","0.68"
"10371",322,0,1,"954.18","79.49","147.64","1.21","24.65","84.24","3.08","0.04","0.0432","0.0696","149.62","453.10","135.25","384.20","133.11","457.31","137.63","434.69","1.86","0.79"
"10372",276,0,1,"954.18","79.49","147.64","1.21","24.65","84.24","3.08","0.04","0.0432","0.0696","149.62","453.10","135.25","384.20","133.11","457.31","137.63","434.69","1.86","0.79"
"10373",322,0,1,"833.70","60.25","136.45","1.18","22.82","76.26","3.08","0.05","0.0708","0.0454","145.20","376.30","130.84","434.53","148.95","410.23","126.02","359.69","2.26","0.60"
"10374",276,0,1,"833.70","60.25","136.45","1.18","22.82","76.26","3.08","0.05","0.0708","0.0454","145.20","376.30","130.84","434.53","148.95","410.23","126.02","359.69","2.26","0.60"
"10375",322,0,1,"990.90","67.84","154.19","1.22","28.87","80.06","3.38","0.05","0.0526","0.0540","148.89","379.30","155.49","459.32","156.29","404.94","130.48","406.98","2.27","0.68"
"10376",276,0,1,"990.90","67.84","154.19","1.22","28.87","80.06","3.38","0.05","0.0526","0.0540","148.89","379.30","155.49","459.32","156.29","404.94","130.48","406.98","2.27","0.68"
"10377",322,0,1,"946.46","83.92","119.55","1.18","32.13","86.87","3.83","0.03","0.0596","0.0238","143.10","417.38","136.28","410.05","143.56","436.97","144.93","443.81","1.42","0.84"
"10378",276,0,1,"946.46","83.92","119.55","1.18","32.13","86.87","3.83","0.03","0.0596","0.0238","143.10","417.38","136.28","410.05","143.56","436.97","144.93","443.81","1.42","0.84"
"10379",322,0,1,"935.40","82.80","152.32","1.01","30.49","72.34","3.98","0.09","0.0708","0.0488","149.55","429.28","157.63","398.53","140.61","410.23","152.33","422.58","1.84","0.83"
"10380",276,0,1,"935.40","82.80","152.32","1.01","30.49","72.34","3.98","0.09","0.0708","0.0488","149.55","429.28","157.63","398.53","140.61","410.23","152.33","422.58","1.84","0.83"
"10381",322,0,1,"999.29","62.89","104.27","1.10","29.27","81.98","4.01","0.05","0.0553","0.0582","156.68","382.36","116.11","395.42","154.89","387.37","140.31","392.49","1.66","0.63"
"10382",276,0,1,"999.29","62.89","104.27","1.10","29.27","81.98","4.01","0.05","0.0553","0.0582","156.68","382.36","116.11","395.42","154.89","387.37","140.31","392.49","1.66","0.63"
"10383",322,0,1,"902.24","70.06","166.21","1.10","21.84","81.09","3.17","0.05","0.0337","0.0702","147.68","414.79","143.41","345.26","162.54","435.25","140.34","431.24","2.37","0.70"
"10384",276,0,1,"902.24","70.06","166.21","1.10","21.84","81.09","3.17","0.05","0.0337","0.0702","147.68","414.79","143.41","345.26","162.54","435.25","140.34","431.24","2.37","0.70"
"10385",322,5,1,"947.57","51.16","110.20","1.13","27.67","85.63","1.95","0.02","0.0555","0.0436","136.35","391.15","145.89","376.51","141.28","402.72","130.61","441.49","2.15","0.51"
"10386",276,5,1,"947.57","51.16","110.20","1.13","27.67","85.63","1.95","0.02","0.0555","0.0436","136.35","391.15","145.89","376.51","141.28","402.72","130.61","441.49","2.15","0.51"
"10387",322,1,1,"980.22","53.36","94.49","1.17","20.42","89.61","3.66","0.05","0.0351","0.0726","145.11","360.74","152.73","431.88","143.23","407.06","147.25","409.32","1.77","0.53"
"10388",276,1,1,"980.22","53.36","94.49","1.17","20.42","89.61","3.66","0.05","0.0351","0.0726","145.11","360.74","152.73","431.88","143.23","407.06","147.25","409.32","1.77","0.53"
